Name,Director,Production,Rated,Runtime,Year,imdbVotes,Actor1,Actor2,Actor3,Actor4,Genre1,Genre2,Genre3
Start the Revolution Without Me,Bud Yorkin,eRealBiz,M,Less than 2 hours,1970,"2,231",Gene Wilder, Donald Sutherland, Hugh Griffith, Jack MacGowran,Drama, Romance, Sport
"What's Up, Doc?",Peter Bogdanovich,Warner Bros. Pictures,G,Less than 2 hours,1972,"15,110",Barbra Streisand, Ryan O'Neal, Madeline Kahn, Kenneth Mars,Adventure, Biography, Drama
Hulk,Ang Lee,Universal Pictures,PG-13,More than 2 hours,2003,"220,441",Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas,Adventure, Comedy, Family
"Legally Blonde 2: Red, White & Blonde",Charles Herman-Wurmfeld,MGM/UA,PG-13,Less than 2 hours,2003,"49,276",Reese Witherspoon, Sally Field, Regina King, Jennifer Coolidge,Comedy, Musical, Romance
Sinbad: Legend of the Seven Seas,"Patrick Gilmore, Tim Johnson",DreamWorks SKG,PG,Less than 2 hours,2003,"38,520",Brad Pitt, Catherine Zeta-Jones, Michelle Pfeiffer, Joseph Fiennes,Adventure, Comedy, Family
Terminator 3: Rise of the Machines,Jonathan Mostow,Warner Bros. Pictures,R,Less than 2 hours,2003,"320,007",Arnold Schwarzenegger, Nick Stahl, Claire Danes, Kristanna Loken,Adventure, Comedy, Musical
Swimming Pool,François Ozon,Focus Features,R,Less than 2 hours,2003,"36,167",Charlotte Rampling, Ludivine Sagnier, Charles Dance, Jean-Marie Lamour,Drama,,
Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Buena Vista Pictures,PG-13,More than 2 hours,2003,"860,980",Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley,Comedy, Romance,
Northfork,Michael Polish,Paramount Classics,PG-13,Less than 2 hours,2003,"4,930",James Woods, Nick Nolte, Douglas Sebern, Claire Forlani,Action, Adventure,
Bad Boys II,Michael Bay,Sony Pictures Entertainment,R,More than 2 hours,2003,"186,854",Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union,Action, Comedy,
Johnny English,Peter Howitt,Universal Pictures,PG,Less than 2 hours,2003,"119,456",Rowan Atkinson, Tasha de Vasconcelos, Ben Miller, Greg Wise,Action, Comedy,
Dirty Pretty Things,Stephen Frears,Miramax Films,R,Less than 2 hours,2002,"36,082",Chiwetel Ejiofor, Audrey Tautou, Sergi López, Sophie Okonedo,Comedy, Crime,
Little Giants,Duwayne Dunham,Warner Home Video,PG,Less than 2 hours,1994,"20,569",Rick Moranis, Ed O'Neill, Shawna Waldron, Devon Sawa,Action, Horror, Sci-Fi
Spencer's Mountain,Delmer Daves,Warner Bros. Pictures,APPROVED,Less than 2 hours,1963,"1,852",Henry Fonda, Maureen O'Hara, James MacArthur, Donald Crisp,Comedy,,
Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,Paramount Pictures,PG-13,Less than 2 hours,2003,"107,615",Angelina Jolie, Gerard Butler, Ciarán Hinds, Chris Barrie,Drama,,
Seabiscuit,Gary Ross,Universal Pictures,PG-13,More than 2 hours,2003,"59,326",David McCullough, Jeff Bridges, Paul Vincent O'Connor, Chris Cooper,Drama,,
Spy Kids 3-D: Game Over,Robert Rodriguez,Dimension Films,PG,Less than 2 hours,2003,"42,877",Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara,Action, Adventure, Comedy
Camp,Todd Graff,IFC Films,PG-13,Less than 2 hours,2003,"5,173",Daniel Letterle, Joanna Chilcoat, Robin de Jesus, Steven Cutts,Comedy, Crime, Drama
Mondays in the Sun,Fernando León de Aranoa,Lions Gate Films,R,Less than 2 hours,2002,"10,226",Javier Bardem, Luis Tosar, José Ángel Egido, Nieve de Medina,Crime, Drama, Thriller
"One, Two, Three",Billy Wilder,MGM Home Entertainment,UNRATED,Less than 2 hours,1961,"15,688",James Cagney, Horst Buchholz, Pamela Tiffin, Arlene Francis,Comedy, Drama, Romance
Remo Williams: The Adventure Begins,Guy Hamilton,US,PG-13,More than 2 hours,1985,"9,140",Fred Ward, Joel Grey, Wilford Brimley, J.A. Preston,Crime, Drama, Romance
"What's Up, Tiger Lily?","Woody Allen, Senkichi Taniguchi",American International Pictures,PG,Less than 2 hours,1966,"7,968",Woody Allen, The Lovin' Spoonful, Frank Buxton, Len Maxwell,Drama, Romance, Thriller
White Lightning,Joseph Sargent,United Artists,PG,Less than 2 hours,1973,"2,729",Burt Reynolds, Jennifer Billingsley, Ned Beatty, Bo Hopkins,Comedy,,
American Wedding,Jesse Dylan,Universal Pictures,R,Less than 2 hours,2003,"168,454",Jason Biggs, Seann William Scott, Alyson Hannigan, Eddie Kaye Thomas,Biography, Comedy, Music
S.W.A.T.,Clark Johnson,Columbia Pictures,PG-13,Less than 2 hours,2003,"123,733",Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J,Drama, Film-Noir, Sport
Step Into Liquid,Dana Brown,Artisan Entertainment,PG,Less than 2 hours,2003,"2,374",Robert August, Rochelle Ballard, Shawn Barron, Layne Beachley,Comedy, Drama, Sport
The Making of '...And God Spoke',Arthur Borman,Lionsgate,R,Less than 2 hours,1993,772,Michael Riley, Stephen Rappaport, Tamara Mello, Ashlie Rhey,Drama, Thriller,
Umberto D.,Vittorio De Sica,Nelson Entertainment,NOT RATED,Less than 2 hours,1952,"17,704",Carlo Battisti, Maria Pia Casilio, Lina Gennari, Ileana Simova,Crime, Drama, Thriller
Brother's Keeper,"Joe Berlinger, Bruce Sinofsky",American Playhouse,R,Less than 2 hours,1992,"3,157",Delbert Ward, Roscoe Ward, Lyman Ward, Walt Geisler,Comedy, Drama,
Freddy vs. Jason,Ronny Yu,New Line Cinema,R,Less than 2 hours,2003,"93,065",Robert Englund, Ken Kirzinger, Monica Keena, Jason Ritter,Comedy, Drama, Romance
Open Range,Kevin Costner,Buena Vista Pictures,R,More than 2 hours,2003,"56,455",Robert Duvall, Kevin Costner, Annette Bening, Michael Gambon,Adventure, Crime, Drama
Shaolin Soccer,Stephen Chow,Miramax Films,PG,Less than 2 hours,2001,"60,069",Stephen Chow, Man-Tat Ng, Wei Zhao, Yin Tse,Adventure, Crime, Drama
American Splendor,"Shari Springer Berman, Robert Pulcini",Fine Line Features,R,Less than 2 hours,2003,"43,118",Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter,Adventure, Crime, Drama
Agent Cody Banks,Harald Zwart,Metro-Goldwyn-Mayer (MGM),PG,Less than 2 hours,2003,"28,061",Frankie Muniz, Hilary Duff, Angie Harmon, Keith David,Adventure, Crime, Drama
Hot Dog... The Movie,Peter Markle,MGM,R,Less than 2 hours,1984,"2,461",David Naughton, Patrick Houser, Tracy Smith, John Patrick Reger,Action, Adventure, Western
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Action, Adventure, Drama
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Drama, Romance,
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Action, Adventure, Drama
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Drama, Romance,
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Action, Adventure, Drama
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Drama, Romance,
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Action, Adventure, Drama
House of Wax,Jaume Collet-Serra,Warner Bros. Pictures,R,Less than 2 hours,2005,"98,365",Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton,Drama, Romance,
Valley Girl,Martha Coolidge,MGM Home Entertainment,R,Less than 2 hours,1983,"10,506",Nicolas Cage, Deborah Foreman, Elizabeth Daily, Michael Bowen,Comedy, Romance,
Wait Until Dark,Terence Young,Warner Home Video,NOT RATED,Less than 2 hours,1967,"21,826",Audrey Hepburn, Alan Arkin, Richard Crenna, Efrem Zimbalist Jr.,Drama, Thriller, War
Code Unknown,Michael Haneke,Kino on Video,UNRATED,Less than 2 hours,2000,"8,950",Juliette Binoche, Thierry Neuvic, Josef Bierbichler, Alexandre Hamidi,Comedy, Horror, Sci-Fi
Tokyo Story,Yasujirô Ozu,BFI Production,NOT RATED,More than 2 hours,1953,"30,854",Chishû Ryû, Chieko Higashiyama, Setsuko Hara, Haruko Sugimura,Comedy,,
THX 1138,George Lucas,Warner Bros. Pictures,R,Less than 2 hours,1971,"40,855",Robert Duvall, Donald Pleasence, Don Pedro Colley, Maggie McOmie,Crime, Mystery, Thriller
Valley of the Dolls,Mark Robson,20th Century Fox,PG-13,More than 2 hours,1967,"5,762",Barbara Parkins, Patty Duke, Paul Burke, Sharon Tate,Action, Adventure, Fantasy
Kind Hearts and Coronets,Robert Hamer,Ealing Studios,APPROVED,Less than 2 hours,1949,"28,961",Dennis Price, Valerie Hobson, Joan Greenwood, Alec Guinness,Drama,,
10,Blake Edwards,Waner Bros.,R,More than 2 hours,1979,"12,829",Dudley Moore, Julie Andrews, Bo Derek, Robert Webber,Drama, Mystery, Romance
Tremors,Ron Underwood,MCA/Universal Pictures,PG-13,Less than 2 hours,1990,"95,367",Kevin Bacon, Fred Ward, Finn Carter, Michael Gross,Crime, Drama, Thriller
Commando,Mark L. Lester,20th Century Fox,R,Less than 2 hours,1985,"118,123",Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells,Action, Horror, Sci-Fi
Ikiru,Akira Kurosawa,Cowboy Pictures,NOT RATED,More than 2 hours,1952,"45,676",Takashi Shimura, Shin'ichi Himori, Haruo Tanaka, Minoru Chiaki,Crime, Drama, Thriller
Incident at Oglala,Michael Apted,Miramax Films,PG,Less than 2 hours,1992,926,Norman Zigrossi, Robert Sikma, Darelle 'Dino' Butler, Bob Robideau,Comedy, Crime,
Death in Venice,Luchino Visconti,WARNER BROTHERS PICTURES,GP,More than 2 hours,1971,"14,501",Dirk Bogarde, Romolo Valli, Mark Burns, Nora Ricci,Comedy, Fantasy,
The Lost Medallion: The Adventures of Billy Stone,Bill Muir,Independent Pictures,PG,Less than 2 hours,2013,"1,354",William Brent, Sammi Hanratty, James Hong, Jansen Panettiere,Comedy, Fantasy,
Don't Tempt Me,Agustín Díaz Yanes,Casa Nova Films,R,Less than 2 hours,2001,"4,835",Penélope Cruz, Victoria Abril, Jero García, Gerardo Giacinti,Comedy, Fantasy,
Cabin Fever,Eli Roth,Lion's Gate Films,R,Less than 2 hours,2002,"64,375",Rider Strong, Jordan Ladd, James DeBello, Cerina Vincent,Comedy, Fantasy,
Matchstick Men,Ridley Scott,Warner Bros. Pictures,PG-13,Less than 2 hours,2003,"109,577",Nicolas Cage, Sam Rockwell, Alison Lohman, Bruce Altman,Comedy, Drama, Romance
Once Upon a Time in Mexico,Robert Rodriguez,Sony Pictures Releasing,R,Less than 2 hours,2003,"135,045",Antonio Banderas, Salma Hayek, Johnny Depp, Mickey Rourke,Biography, Drama,
Dummy,Greg Pritikin,Shoreline Entertainment,R,Less than 2 hours,2002,"5,844",Adrien Brody, Milla Jovovich, Illeana Douglas, Vera Farmiga,Horror, Mystery, Thriller
Lost in Translation,Sofia Coppola,Focus Features,R,Less than 2 hours,2003,"337,093",Scarlett Johansson, Bill Murray, Akiko Takeshita, Kazuyoshi Minamimagoe,Drama, Thriller, Crime
Millennium Actress,Satoshi Kon,Go Fish Pictures,PG,Less than 2 hours,2001,"16,191",Miyoko Shôji, Mami Koyama, Fumiko Orikasa, Shôzô Îzuka,Drama, Romance,
Gotcha!,Jeff Kanew,Universal,PG-13,Less than 2 hours,1985,"5,654",Anthony Edwards, Linda Fiorentino, Jsu Garcia, Alex Rocco,Comedy, Romance,
Once Upon a Time in China,Hark Tsui,Sony Pictures Entertainment,R,More than 2 hours,1991,"14,479",Jet Li, Biao Yuen, Rosamund Kwan, Jacky Cheung,Action, Adventure,
Once Upon a Time in China II,Hark Tsui,Sony Pictures Home Entertainment,R,Less than 2 hours,1992,"7,533",Jet Li, Rosamund Kwan, Siu Chung Mok, David Chiang,Crime, Film-Noir, Mystery
Once Upon a Time in China III,Hark Tsui,Sony Pictures Home Entertainment,R,Less than 2 hours,1993,"5,290",Jet Li, Rosamund Kwan, Siu Chung Mok, Xin Xin Xiong,Comedy, Drama, Music
Paper Moon,Peter Bogdanovich,Paramount Pictures,PG,Less than 2 hours,1973,"24,588",Ryan O'Neal, Tatum O'Neal, Madeline Kahn, John Hillerman,Comedy, Romance,
Sgt. Pepper's Lonely Hearts Club Band,Michael Schultz,Universal Pictures,PG,Less than 2 hours,1978,"5,115",Peter Frampton, Barry Gibb, Robin Gibb, Maurice Gibb,Adventure, Family,
Convoy,Sam Peckinpah,Lionsgate,PG,Less than 2 hours,1978,"11,914",Kris Kristofferson, Ali MacGraw, Ernest Borgnine, Burt Young,Drama,,
Day of the Dead,George A. Romero,United Film Distribution Compa,UNRATED,Less than 2 hours,1985,"52,217",Lori Cardille, Terry Alexander, Joseph Pilato, Jarlath Conroy,Adventure, Drama,
"Hello, Dolly!",Gene Kelly,20th Century Fox,G,More than 2 hours,1969,"10,639",Barbra Streisand, Walter Matthau, Michael Crawford, Marianne McAndrew,Drama, Thriller,
Once Bitten,Howard Storm,Live Home Video,PG-13,Less than 2 hours,1985,"10,526",Lauren Hutton, Jim Carrey, Karen Kopins, Cleavon Little,Drama,,
Cold Creek Manor,Mike Figgis,Buena Vista Pictures,R,Less than 2 hours,2003,"18,661",Dennis Quaid, Sharon Stone, Stephen Dorff, Juliette Lewis,Comedy, Drama, Romance
Secondhand Lions,Tim McCanlies,New Line Cinema,PG,Less than 2 hours,2003,"44,859",Michael Caine, Robert Duvall, Haley Joel Osment, Kyra Sedgwick,Comedy, Musical, Romance
Bubba Ho-Tep,Don Coscarelli,Silver Sphere Corporation,R,Less than 2 hours,2002,"40,202",Bruce Campbell, Ossie Davis, Ella Joyce, Heidi Marnhout,Action, Adventure, Fantasy
Demonlover,Olivier Assayas,Palm Pictures,R,More than 2 hours,2002,"3,868",Connie Nielsen, Charles Berling, Chloë Sevigny, Dominique Reymond,Action, Comedy,
Yossi & Jagger,Eytan Fox,Strand Releasing,R,Less than 2 hours,2002,"5,773",Ohad Knoller, Yehuda Levi, Assi Cohen, Aya Steinovitz,Biography, Crime, Drama
Duplex,Danny DeVito,Miramax Films,PG-13,Less than 2 hours,2003,"48,103",Ben Stiller, Drew Barrymore, Eileen Essell, Harvey Fierstein,Crime, Drama, Thriller
Under the Tuscan Sun,Audrey Wells,Buena Vista Pictures,PG-13,Less than 2 hours,2003,"37,941",Diane Lane, Sandra Oh, Lindsay Duncan, Raoul Bova,Animation, Adventure, Family
Mambo Italiano,Émile Gaudreault,Samuel Goldwyn Company,R,Less than 2 hours,2003,"5,681",Luke Kirby, Ginette Reno, Paul Sorvino, Mary Walsh,Drama,,
Dorm Daze,"David Hillenbrand, Scott Hillenbrand",120 Degree Films,R,Less than 2 hours,2003,"7,023",Tatyana Ali, Boti Bliss, Gable Carr, Patrick Cavanaugh,Action, Comedy,
Videodrome,David Cronenberg,Universal Pictures,R,Less than 2 hours,1983,"64,309",James Woods, Sonja Smits, Debbie Harry, Peter Dvorsky,Biography, Drama, Romance
Lagaan: Once Upon a Time in India,Ashutosh Gowariker,B4U Entertainment,PG,More than 2 hours,2001,"79,020",Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne,Drama, Sci-Fi,
Judgment at Nuremberg,Stanley Kramer,United Artists,NOT RATED,More than 2 hours,1961,"48,797",Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich,Horror,,
"Same Time, Next Year",Robert Mulligan,Universal Pictures,PG,Less than 2 hours,1978,"4,675",Ellen Burstyn, Alan Alda, Ivan Bonar, Bernie Kuby,Drama,,
Leningrad Cowboys Go America,Aki Kaurismäki,Criterion Collection,PG-13,Less than 2 hours,1989,"5,357",Matti Pellonpää, Kari Väänänen, Sakke Järvenpää, Heikki Keskinen,Comedy, Drama, Thriller
Seven Brides for Seven Brothers,Stanley Donen,MGM Home Entertainment,G,Less than 2 hours,1954,"17,011",Howard Keel, Jeff Richards, Russ Tamblyn, Tommy Rall,Adventure, Comedy, Family
Kiss of the Spider Woman,Hector Babenco,Strand Releasing,R,Less than 2 hours,1985,"11,504",William Hurt, Raul Julia, Sonia Braga, José Lewgoy,Action, Drama, War
All the President's Men,Alan J. Pakula,Warner Home Video,PG,More than 2 hours,1976,"79,366",Dustin Hoffman, Robert Redford, Jack Warden, Martin Balsam,War, Drama, Action
Angie,Martha Coolidge,Caravan Pictures,R,Less than 2 hours,1994,"1,819",Geena Davis, Stephen Rea, James Gandolfini, Aida Turturro,Comedy,,
Babette's Feast,Gabriel Axel,MGM Home Entertainment,G,Less than 2 hours,1987,"14,358",Stéphane Audran, Bodil Kjer, Birgitte Federspiel, Jarl Kulle,Drama, Film-Noir, Mystery
Beethoven,Brian Levant,Universal Pictures,PG,Less than 2 hours,1992,"52,693",Charles Grodin, Bonnie Hunt, Dean Jones, Nicholle Tom,Action, Comedy, Crime
Beethoven's 2nd,Rod Daniel,MCA Universal Home Video,PG,Less than 2 hours,1993,"20,428",Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile,Western,,
Boyz n the Hood,John Singleton,Columbia Pictures,R,Less than 2 hours,1991,"99,464",Hudhail Al-Amir, Lloyd Avery II, Angela Bassett, Mia Bell,Comedy, Drama, Romance
Bugsy,Barry Levinson,Sony Pictures Home Entertainment,R,More than 2 hours,1991,"21,893",Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley,Animation, Adventure, Comedy
Bugsy Malone,Alan Parker,Paramount Pictures,G,Less than 2 hours,1976,"12,904",Scott Baio, Florrie Dugger, Jodie Foster, John Cassisi,Action, Adventure, Crime
Cobra,George P. Cosmatos,Warner Home Video,R,Less than 2 hours,1986,"53,087",Sylvester Stallone, Brigitte Nielsen, Reni Santoni, Andrew Robinson,Adventure, Biography, Drama
Phenomena,Dario Argento,Media Home Entertainment,R,Less than 2 hours,1985,"17,265",Jennifer Connelly, Daria Nicolodi, Fiore Argento, Federica Mastroianni,Drama, Romance,
Time and Tide,Hark Tsui,TriStar Pictures,R,Less than 2 hours,2000,"3,768",Nicholas Tse, Wu Bai, Candy Lo, Cathy Tsui,Animation, Adventure, Comedy
Where Eagles Dare,Brian G. Hutton,MGM Home Entertainment,PG,More than 2 hours,1968,"42,521",Richard Burton, Clint Eastwood, Mary Ure, Patrick Wymark,Comedy, Romance,
Sleeping with the Enemy,Joseph Ruben,Twentieth Century Fox Home Entertainment,R,Less than 2 hours,1991,"39,253",Julia Roberts, Patrick Bergin, Kevin Anderson, Elizabeth Lawrence,Comedy, Drama, Romance
PCU,Hart Bochner,Twentieth Century Fox Home Entertainment,PG-13,Less than 2 hours,1994,"10,759",Jeremy Piven, Chris Young, Megan Ward, Jon Favreau,Comedy, Family, Romance
City Heat,Richard Benjamin,Warner Home Video,PG,Less than 2 hours,1984,"7,308",Clint Eastwood, Burt Reynolds, Jane Alexander, Madeline Kahn,Comedy, Family, Fantasy
Three O'Clock High,Phil Joanou,Universal Pictures,PG-13,Less than 2 hours,1987,"8,714",Casey Siemaszko, Annie Ryan, Richard Tyson, Stacey Glick,Action, Adventure, Comedy
Come and See,Elem Klimov,Kino International,NOT RATED,More than 2 hours,1985,"30,020",Aleksey Kravchenko, Olga Mironova, Liubomiras Laucevicius, Vladas Bagdonas,Action, Adventure, Fantasy
Ginger Snaps,John Fawcett,DEJ Productions,UNRATED,Less than 2 hours,2000,"34,754",Emily Perkins, Katharine Isabelle, Kris Lemche, Mimi Rogers,Crime, Drama, Thriller
It's Pat: The Movie,Adam Bernstein,Buena Vista,PG-13,Less than 2 hours,1994,"8,715",Julia Sweeney, Dave Foley, Charles Rocket, Kathy Griffin,Comedy, Drama, Romance
Sudden Fear,David Miller,RKO Radio Pictures,APPROVED,Less than 2 hours,1952,"3,198",Joan Crawford, Jack Palance, Gloria Grahame, Bruce Bennett,Comedy, Drama, Romance
Regarding Henry,Mike Nichols,Paramount Home Video,PG-13,Less than 2 hours,1991,"24,388",Harrison Ford, Annette Bening, Michael Haley, Stanley Swerdlow,Drama, Romance,
Leap of Faith,Richard Pearce,Paramount Home Video,PG-13,Less than 2 hours,1992,"10,291",Steve Martin, Debra Winger, Lolita Davidovich, Liam Neeson,Drama, Romance,
"Gas, Food Lodging",Allison Anders,Sony Pictures Home Entertainment,R,Less than 2 hours,1992,"2,853",Brooke Adams, Ione Skye, Fairuza Balk, James Brolin,Crime, Drama, History
In Cold Blood,Richard Brooks,Columbia Pictures,APPROVED,More than 2 hours,1967,"19,911",Robert Blake, Scott Wilson, John Forsythe, Paul Stewart,Drama, Romance,
Yankee Doodle Dandy,Michael Curtiz,MGM Home Entertainment,APPROVED,More than 2 hours,1942,"11,557",James Cagney, Joan Leslie, Walter Huston, Richard Whorf,Action, Comedy, Horror
Ninja Scroll,"Yoshiaki Kawajiri, Kevin Seymour",Palm Pictures,UNRATED,Less than 2 hours,1993,"28,225",Kôichi Yamadera, Emi Shinohara, Takeshi Aono, Osamu Saka,Drama, History, Thriller
Knife in the Water,Roman Polanski,Criterion Collection,NOT RATED,Less than 2 hours,1962,"15,713",Leon Niemczyk, Jolanta Umecka, Zygmunt Malanowicz,,Animation, Adventure, Comedy
School of Rock,Richard Linklater,Paramount Pictures,PG-13,Less than 2 hours,2003,"219,960",Jack Black, Adam Pascal, Lucas Papaelias, Chris Stack,Action, Comedy, Crime
Bus 174,"José Padilha, Felipe Lacerda",ThinkFilm Inc,R,More than 2 hours,2002,"6,980",Anonymous, Maria Aparecida, Captain Batista, Luanna Belmon,Comedy, Action,
Mystic River,Clint Eastwood,WB,R,More than 2 hours,2003,"354,621",Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne,Drama,,
